u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
2,5,6,2,6,3,0.4203,1.7691,0.8101,1.2896,0.1828,1126
2,5,6,2,6,4,0.4338,1.8637,0.9167,1.3902,0.1634,1128
2,5,6,2,6,5,0.4023,1.8664,0.8899,1.3781,0.1756,1129
2,5,6,2,6,10,0.4127,1.8132,0.8102,1.3117,0.1769,1112
2,5,6,2,7,1,0.4121,1.8949,0.9470,1.4209,0.1740,1117
2,5,6,2,7,2,0.4117,1.7456,0.7576,1.2516,0.1338,1122
2,5,6,2,7,3,0.4135,1.7678,0.7940,1.2809,0.1582,1125
2,5,6,2,7,4,0.4226,1.8978,0.9700,1.4339,0.1582,1127
2,5,6,2,7,5,0.4248,1.9001,0.9229,1.4115,0.1729,1128
2,5,6,2,7,10,0.4141,1.9218,0.9337,1.4278,0.1490,1112
2,5,6,2,10,1,0.4033,1.9011,0.9245,1.4128,0.1348,1105
2,5,6,2,10,2,0.4090,1.8383,0.8814,1.3598,0.1693,1110
2,5,6,2,10,3,0.4141,1.7611,0.7954,1.2782,0.1520,1113
2,5,6,2,10,4,0.4059,1.8169,0.8274,1.3222,0.1753,1115
2,5,6,2,10,5,0.4219,1.7848,0.8268,1.3058,0.1723,1116
2,5,6,2,10,10,0.3985,1.8310,0.8510,1.3410,0.1635,1100
2,5,6,2,15,1,0.3777,1.8166,0.8109,1.3138,0.1161,1058
2,5,6,2,15,2,0.3772,1.9581,0.9484,1.4532,0.1624,1062
2,5,6,2,15,3,0.3800,1.8280,0.8231,1.3255,0.1439,1064
2,5,6,2,15,4,0.3652,1.8274,0.8486,1.3380,0.1288,1066
2,5,6,2,15,5,0.3760,1.9214,0.9390,1.4302,0.1314,1067
2,5,6,2,15,10,0.3585,1.8097,0.7853,1.2975,0.1117,1053
2,5,6,3,3,1,0.4045,1.8209,0.7963,1.3086,0.1649,1119
2,5,6,3,3,2,0.4128,1.8956,0.8780,1.3868,0.1816,1124
2,5,6,3,3,3,0.4047,1.7915,0.7655,1.2785,0.1537,1127
2,5,6,3,3,4,0.4175,1.9157,0.9524,1.4341,0.1626,1129
2,5,6,3,3,5,0.4124,1.8618,0.8873,1.3746,0.1655,1130
2,5,6,3,3,10,0.4059,1.9514,0.9047,1.4280,0.1604,1113
2,5,6,3,4,1,0.4074,1.8903,0.9294,1.4098,0.1580,1123
2,5,6,3,4,2,0.4187,1.8450,0.8650,1.3550,0.1680,1128
2,5,6,3,4,3,0.4242,1.9126,0.9537,1.4332,0.1722,1131
2,5,6,3,4,4,0.4311,1.7384,0.7794,1.2589,0.1747,1133
2,5,6,3,4,5,0.4219,1.8605,0.8652,1.3628,0.1439,1134
2,5,6,3,4,10,0.4104,1.8953,0.9050,1.4001,0.1817,1117
2,5,6,3,5,1,0.4129,1.8523,0.8529,1.3526,0.1502,1126
2,5,6,3,5,2,0.4225,1.8845,0.8948,1.3897,0.1534,1130
2,5,6,3,5,3,0.4282,1.9253,0.9413,1.4333,0.1548,1134
2,5,6,3,5,4,0.4128,1.7375,0.7848,1.2611,0.1466,1136
2,5,6,3,5,5,0.4363,1.8918,0.9667,1.4292,0.1747,1137
2,5,6,3,5,10,0.4097,1.7595,0.7541,1.2568,0.1710,1120
2,5,6,3,6,1,0.4318,1.7938,0.8094,1.3016,0.1893,1126
2,5,6,3,6,2,0.4069,1.9005,0.9295,1.4150,0.1801,1131
2,5,6,3,6,3,0.4326,1.8083,0.8546,1.3315,0.1684,1135
2,5,6,3,6,4,0.4169,1.8050,0.8665,1.3357,0.1868,1137
2,5,6,3,6,5,0.4304,1.9142,0.9606,1.4374,0.1524,1137
2,5,6,3,6,10,0.4034,1.7212,0.7801,1.2506,0.1294,1120
2,5,6,3,7,1,0.4212,1.8794,0.9551,1.4172,0.1802,1126
2,5,6,3,7,2,0.4303,1.7271,0.7877,1.2574,0.1899,1130
2,5,6,3,7,3,0.4124,1.8440,0.8833,1.3636,0.1589,1134
2,5,6,3,7,4,0.4198,1.7438,0.8295,1.2867,0.1861,1136
2,5,6,3,7,5,0.4101,1.9003,0.9851,1.4427,0.1383,1137
2,5,6,3,7,10,0.4190,1.8877,0.8966,1.3921,0.1576,1120
2,5,6,3,10,1,0.4088,1.7908,0.8343,1.3126,0.1709,1113
2,5,6,3,10,2,0.4160,1.7916,0.8717,1.3317,0.1368,1118
2,5,6,3,10,3,0.3992,1.8000,0.8803,1.3402,0.1742,1121
2,5,6,3,10,4,0.4144,1.7548,0.8065,1.2806,0.1737,1123
2,5,6,3,10,5,0.4160,1.8000,0.8996,1.3498,0.1570,1124
2,5,6,3,10,10,0.3992,1.9062,0.9494,1.4278,0.1538,1107
2,5,6,3,15,1,0.3738,1.8718,0.9061,1.3890,0.1361,1065
2,5,6,3,15,2,0.3726,1.8740,0.9230,1.3985,0.1177,1068
2,5,6,3,15,3,0.3928,1.7367,0.7754,1.2560,0.1404,1071
2,5,6,3,15,4,0.3764,1.8939,0.9477,1.4208,0.1523,1073
2,5,6,3,15,5,0.3844,1.8196,0.8571,1.3384,0.1234,1074
2,5,6,3,15,10,0.3576,1.8287,0.8213,1.3250,0.1035,1060
2,5,6,4,3,1,0.4141,1.8271,0.8479,1.3375,0.1739,1125
2,5,6,4,3,2,0.4204,1.9406,0.9219,1.4312,0.1650,1130
2,5,6,4,3,3,0.4257,1.9016,0.9186,1.4101,0.1434,1133
2,5,6,4,3,4,0.4280,1.8853,0.9171,1.4012,0.1548,1135
2,5,6,4,3,5,0.4343,1.9135,0.9223,1.4179,0.1724,1136
2,5,6,4,3,10,0.4058,1.9259,0.9459,1.4359,0.1463,1119
2,5,6,4,4,1,0.4242,1.9145,0.9430,1.4288,0.1717,1129
2,5,6,4,4,2,0.4193,1.8775,0.8825,1.3800,0.1470,1134
2,5,6,4,4,3,0.4234,1.7502,0.7919,1.2710,0.1630,1137
2,5,6,4,4,4,0.4396,1.8143,0.8553,1.3348,0.1514,1139
2,5,6,4,4,5,0.4186,1.7837,0.8152,1.2995,0.1670,1140
2,5,6,4,4,10,0.4140,1.8346,0.8272,1.3309,0.1486,1123
2,5,6,4,5,1,0.4193,1.8712,0.9311,1.4011,0.1701,1132
2,5,6,4,5,2,0.4291,1.8826,0.9515,1.4171,0.1895,1136
2,5,6,4,5,3,0.4192,1.8472,0.8954,1.3713,0.1636,1140
2,5,6,4,5,4,0.4359,1.7821,0.8527,1.3174,0.1748,1142
2,5,6,4,5,5,0.4244,1.9140,0.9685,1.4413,0.1842,1143
2,5,6,4,5,10,0.4152,1.8242,0.8406,1.3324,0.1637,1125
2,5,6,4,6,1,0.4183,1.7423,0.7849,1.2636,0.1756,1132
2,5,6,4,6,2,0.4306,1.8793,0.9500,1.4146,0.1947,1137
2,5,6,4,6,3,0.4292,1.8399,0.9471,1.3935,0.1636,1141
2,5,6,4,6,4,0.4167,1.8618,0.9282,1.3950,0.1379,1143
2,5,6,4,6,5,0.4270,1.8767,0.9853,1.4310,0.1559,1144
2,5,6,4,6,10,0.4123,1.8379,0.8948,1.3664,0.1635,1126
2,5,6,4,7,1,0.4257,1.8476,0.8859,1.3667,0.1688,1132
2,5,6,4,7,2,0.4163,1.7769,0.8477,1.3123,0.1726,1136
2,5,6,4,7,3,0.4236,1.7252,0.7959,1.2605,0.1461,1140
2,5,6,4,7,4,0.4204,1.7511,0.8264,1.2887,0.1857,1142
2,5,6,4,7,5,0.4364,1.7374,0.8396,1.2885,0.1524,1143
2,5,6,4,7,10,0.4132,1.7438,0.7985,1.2711,0.1824,1125
2,5,6,4,10,1,0.4180,1.7021,0.7908,1.2464,0.1463,1119
2,5,6,4,10,2,0.4258,1.8729,0.9801,1.4265,0.1812,1124
2,5,6,4,10,3,0.4174,1.8475,0.9417,1.3946,0.1812,1127
2,5,6,4,10,4,0.4145,1.8442,0.9552,1.3997,0.1497,1129
2,5,6,4,10,5,0.4190,1.8762,1.0091,1.4427,0.1663,1130
2,5,6,4,10,10,0.4105,1.7348,0.8224,1.2786,0.1795,1113
2,5,6,4,15,1,0.3791,1.7621,0.8021,1.2821,0.1321,1069
2,5,6,4,15,2,0.3769,1.8655,0.8809,1.3732,0.1287,1073
2,5,6,4,15,3,0.3814,1.9207,0.9511,1.4359,0.1339,1076
2,5,6,4,15,4,0.3918,1.8777,0.9168,1.3973,0.1678,1078
2,5,6,4,15,5,0.3780,1.7678,0.8394,1.3036,0.1622,1079
2,5,6,4,15,10,0.3704,1.9142,0.9488,1.4315,0.1362,1064
2,5,6,5,3,1,0.4176,1.7170,0.7769,1.2470,0.1628,1128
2,5,6,5,3,2,0.4255,1.8201,0.8815,1.3508,0.1920,1133
2,5,6,5,3,3,0.4288,1.8978,0.9453,1.4215,0.1746,1137
2,5,6,5,3,4,0.4102,1.8437,0.8917,1.3677,0.1401,1139
2,5,6,5,3,5,0.4332,1.7663,0.8020,1.2842,0.1770,1139
2,5,6,5,3,10,0.4162,1.7748,0.8025,1.2886,0.1700,1122
2,5,6,5,4,1,0.4238,1.7948,0.8649,1.3298,0.1735,1133
2,5,6,5,4,2,0.4092,1.7615,0.8120,1.2867,0.1757,1137
2,5,6,5,4,3,0.4233,1.7339,0.7727,1.2533,0.1780,1141
2,5,6,5,4,4,0.4300,1.7255,0.8062,1.2659,0.1590,1143
2,5,6,5,4,5,0.4392,1.7170,0.7804,1.2487,0.1584,1144
2,5,6,5,4,10,0.4117,1.8150,0.8506,1.3328,0.1694,1126
2,5,6,5,5,1,0.4228,1.7594,0.8179,1.2887,0.1735,1135
2,5,6,5,5,2,0.4319,1.7893,0.8370,1.3132,0.1647,1140
2,5,6,5,5,3,0.4294,1.8807,0.9550,1.4178,0.1870,1144
2,5,6,5,5,4,0.4372,1.7476,0.8036,1.2756,0.1512,1146
2,5,6,5,5,5,0.4260,1.8795,0.9719,1.4257,0.1887,1147
2,5,6,5,5,10,0.4212,1.7927,0.8451,1.3189,0.1801,1129
2,5,6,5,6,1,0.4207,1.7870,0.8623,1.3247,0.1652,1136
2,5,6,5,6,2,0.4419,1.7243,0.8308,1.2776,0.1542,1141
2,5,6,5,6,3,0.4230,1.8020,0.8616,1.3318,0.1803,1145
2,5,6,5,6,4,0.4252,1.7272,0.8248,1.2760,0.1642,1147
2,5,6,5,6,5,0.4303,1.8182,0.8726,1.3454,0.1814,1147
2,5,6,5,6,10,0.4285,1.8465,0.9470,1.3967,0.1739,1130
2,5,6,5,7,1,0.4144,1.8597,0.9352,1.3975,0.1401,1135
2,5,6,5,7,2,0.4192,1.7256,0.8177,1.2716,0.1575,1140
2,5,6,5,7,3,0.4228,1.7773,0.8710,1.3241,0.1500,1144
2,5,6,5,7,4,0.4306,1.7898,0.8606,1.3252,0.1826,1146
2,5,6,5,7,5,0.4364,1.7975,0.9046,1.3510,0.1636,1147
2,5,6,5,7,10,0.4188,1.7823,0.8548,1.3186,0.1771,1129
2,5,6,5,10,1,0.4121,1.7128,0.8498,1.2813,0.1560,1122
2,5,6,5,10,2,0.4193,1.7571,0.8581,1.3076,0.1474,1127
2,5,6,5,10,3,0.4268,1.8543,0.9796,1.4170,0.1829,1131
2,5,6,5,10,4,0.4177,1.7415,0.8492,1.2954,0.1789,1133
2,5,6,5,10,5,0.4314,1.8119,0.9138,1.3628,0.1631,1133
2,5,6,5,10,10,0.4143,1.9152,0.9934,1.4543,0.1718,1117
2,5,6,5,15,1,0.3810,1.8755,0.9456,1.4105,0.1380,1072
2,5,6,5,15,2,0.3799,1.8199,0.8481,1.3340,0.1483,1076
2,5,6,5,15,3,0.3740,1.8444,0.9040,1.3742,0.1144,1079
2,5,6,5,15,4,0.3960,1.7355,0.8017,1.2686,0.1510,1081
2,5,6,5,15,5,0.3717,1.8216,0.8968,1.3592,0.1154,1082
2,5,6,5,15,10,0.3789,1.8477,0.8709,1.3593,0.1610,1067
2,5,6,6,3,1,0.4216,1.7687,0.7873,1.2780,0.1838,1130
2,5,6,6,3,2,0.4193,1.7524,0.8028,1.2776,0.1419,1134
2,5,6,6,3,3,0.4199,1.8976,0.9396,1.4186,0.1683,1138
2,5,6,6,3,4,0.4287,1.7679,0.8231,1.2955,0.1479,1140
2,5,6,6,3,5,0.4279,1.8989,0.9382,1.4185,0.1784,1141
2,5,6,6,3,10,0.4175,1.9041,0.9202,1.4121,0.1660,1123
2,5,6,6,4,1,0.4206,1.8569,0.9165,1.3867,0.1796,1134
2,5,6,6,4,2,0.4222,1.8039,0.8356,1.3198,0.1544,1139
2,5,6,6,4,3,0.4297,1.7319,0.7901,1.2610,0.1829,1142
2,5,6,6,4,4,0.4216,1.8028,0.9043,1.3535,0.1742,1144
2,5,6,6,4,5,0.4378,1.8013,0.8443,1.3228,0.1987,1145
2,5,6,6,4,10,0.4038,1.9225,0.9406,1.4315,0.1448,1128
2,5,6,6,5,1,0.4229,1.8395,0.9039,1.3717,0.1827,1136
2,5,6,6,5,2,0.4134,1.7737,0.8585,1.3161,0.1551,1141
2,5,6,6,5,3,0.4440,1.7131,0.8033,1.2582,0.2005,1145
2,5,6,6,5,4,0.4318,1.8231,0.9436,1.3834,0.1700,1147
2,5,6,6,5,5,0.4304,1.8822,0.9878,1.4350,0.1732,1148
2,5,6,6,5,10,0.4217,1.7769,0.8347,1.3058,0.1416,1130
2,5,6,6,6,1,0.4290,1.8774,0.9815,1.4294,0.1658,1137
2,5,6,6,6,2,0.4298,1.8862,0.9732,1.4297,0.1678,1142
2,5,6,6,6,3,0.4220,1.8231,0.9208,1.3719,0.1439,1146
2,5,6,6,6,4,0.4404,1.8156,0.9370,1.3763,0.1802,1148
2,5,6,6,6,5,0.4235,1.6945,0.7868,1.2407,0.1455,1149
2,5,6,6,6,10,0.4264,1.7947,0.8532,1.3240,0.1796,1131
2,5,6,6,7,1,0.4118,1.8598,0.9446,1.4022,0.1415,1136
2,5,6,6,7,2,0.4275,1.8279,0.9064,1.3671,0.1619,1141
2,5,6,6,7,3,0.4281,1.7305,0.8801,1.3053,0.1590,1145
2,5,6,6,7,4,0.4413,1.8558,0.9796,1.4177,0.1916,1147
2,5,6,6,7,5,0.4196,1.8283,0.9671,1.3977,0.1436,1148
2,5,6,6,7,10,0.4180,1.8696,0.9481,1.4088,0.1493,1130
2,5,6,6,10,1,0.4194,1.7258,0.8347,1.2802,0.1479,1124
2,5,6,6,10,2,0.4168,1.7885,0.9118,1.3501,0.1783,1128
2,5,6,6,10,3,0.4213,1.8193,0.9602,1.3897,0.1565,1132
2,5,6,6,10,4,0.4205,1.7106,0.8564,1.2835,0.1420,1134
2,5,6,6,10,5,0.4338,1.8081,0.9302,1.3692,0.1661,1135
2,5,6,6,10,10,0.4083,1.8714,0.9368,1.4041,0.1441,1118
2,5,6,6,15,1,0.3943,1.8340,0.9212,1.3776,0.1253,1073
2,5,6,6,15,2,0.3847,1.7337,0.7866,1.2601,0.1447,1077
2,5,6,6,15,3,0.3859,1.7538,0.8244,1.2891,0.1576,1080
2,5,6,6,15,4,0.3841,1.8311,0.8979,1.3645,0.1187,1082
2,5,6,6,15,5,0.3961,1.8095,0.8667,1.3381,0.1401,1083
2,5,6,6,15,10,0.3651,1.7782,0.8046,1.2914,0.1117,1068
2,5,10,1,3,1,0.4708,1.8943,0.9846,1.4395,0.2016,1192
2,5,10,1,3,2,0.4643,1.8227,0.9462,1.3844,0.1865,1197
2,5,10,1,3,3,0.4669,1.9009,0.9668,1.4338,0.1984,1202
2,5,10,1,3,4,0.4747,1.7306,0.8267,1.2786,0.1810,1204
2,5,10,1,3,5,0.4692,1.7476,0.8779,1.3128,0.2096,1205
2,5,10,1,3,10,0.4527,1.7441,0.8277,1.2859,0.1743,1184
2,5,10,1,4,1,0.4507,1.7196,0.8553,1.2875,0.1820,1197
2,5,10,1,4,2,0.4741,1.7306,0.8825,1.3066,0.2156,1203
2,5,10,1,4,3,0.4738,1.7446,0.8907,1.3176,0.1967,1207
2,5,10,1,4,4,0.4706,1.8233,0.9551,1.3892,0.1904,1210
2,5,10,1,4,5,0.4621,1.8450,0.9752,1.4101,0.2080,1211
2,5,10,1,4,10,0.4584,1.8883,0.9719,1.4301,0.1980,1189
2,5,10,1,5,1,0.4583,1.8125,0.9520,1.3823,0.2023,1200
2,5,10,1,5,2,0.4715,1.7248,0.8545,1.2896,0.2218,1206
2,5,10,1,5,3,0.4777,1.7796,0.9050,1.3423,0.2019,1211
2,5,10,1,5,4,0.4741,1.7252,0.8657,1.2955,0.1765,1213
2,5,10,1,5,5,0.4923,1.6820,0.8415,1.2618,0.1955,1214
2,5,10,1,5,10,0.4543,1.8399,0.9313,1.3856,0.1925,1192
2,5,10,1,6,1,0.4799,1.8099,0.9918,1.4008,0.2082,1201
2,5,10,1,6,2,0.4570,1.8192,1.0022,1.4107,0.1949,1207
2,5,10,1,6,3,0.4850,1.7933,0.9695,1.3814,0.1865,1212
2,5,10,1,6,4,0.4628,1.7155,0.8785,1.2970,0.2162,1214
2,5,10,1,6,5,0.4922,1.6966,0.8535,1.2750,0.2355,1215
2,5,10,1,6,10,0.4612,1.8086,0.9462,1.3774,0.2073,1193
2,5,10,1,7,1,0.4599,1.7324,0.9151,1.3237,0.1755,1200
2,5,10,1,7,2,0.4771,1.8250,0.9940,1.4095,0.2161,1206
2,5,10,1,7,3,0.4707,1.7649,0.9352,1.3501,0.2151,1211
2,5,10,1,7,4,0.4730,1.7698,0.9410,1.3554,0.1962,1213
2,5,10,1,7,5,0.4634,1.6800,0.8196,1.2498,0.2044,1214
2,5,10,1,7,10,0.4740,1.6696,0.8265,1.2480,0.2208,1192
2,5,10,1,10,1,0.4440,1.7400,0.9419,1.3410,0.1708,1184
2,5,10,1,10,2,0.4676,1.7399,0.9110,1.3255,0.1844,1190
2,5,10,1,10,3,0.4469,1.8468,1.0391,1.4429,0.1629,1194
2,5,10,1,10,4,0.4635,1.6889,0.8897,1.2893,0.2009,1197
2,5,10,1,10,5,0.4529,1.7366,0.9358,1.3362,0.2064,1198
2,5,10,1,10,10,0.4531,1.7630,0.9458,1.3544,0.1872,1177
2,5,10,1,15,1,0.4136,1.7400,0.8760,1.3080,0.1631,1124
2,5,10,1,15,2,0.4188,1.7169,0.8995,1.3082,0.1519,1129
2,5,10,1,15,3,0.4197,1.8293,0.9795,1.4044,0.1840,1132
2,5,10,1,15,4,0.4118,1.7611,0.8889,1.3250,0.1446,1135
2,5,10,1,15,5,0.4183,1.8128,0.9913,1.4021,0.1670,1135
2,5,10,1,15,10,0.4028,1.8124,0.9425,1.3775,0.1574,1118
2,5,10,2,3,1,0.4693,1.8650,0.9883,1.4267,0.1864,1205
2,5,10,2,3,2,0.4749,1.7098,0.8341,1.2720,0.2003,1211
2,5,10,2,3,3,0.4762,1.7475,0.8841,1.3158,0.2078,1216
2,5,10,2,3,4,0.4674,1.6978,0.8579,1.2778,0.1845,1219
2,5,10,2,3,5,0.4843,1.8230,1.0074,1.4152,0.1956,1220
2,5,10,2,3,10,0.4613,1.8587,0.9613,1.4100,0.1715,1197
2,5,10,2,4,1,0.4695,1.7874,0.9255,1.3564,0.1754,1211
2,5,10,2,4,2,0.4817,1.8076,0.9567,1.3822,0.2056,1217
2,5,10,2,4,3,0.4753,1.7343,0.8695,1.3019,0.2170,1222
2,5,10,2,4,4,0.4898,1.7344,0.9096,1.3220,0.2290,1224
2,5,10,2,4,5,0.4800,1.8346,0.9833,1.4089,0.2017,1225
2,5,10,2,4,10,0.4827,1.7731,0.9085,1.3408,0.1970,1203
2,5,10,2,5,1,0.4622,1.6957,0.8962,1.2960,0.1830,1214
2,5,10,2,5,2,0.4915,1.7020,0.8833,1.2927,0.1891,1220
2,5,10,2,5,3,0.4697,1.6690,0.8554,1.2622,0.2211,1225
2,5,10,2,5,4,0.4850,1.6720,0.8747,1.2734,0.2304,1228
2,5,10,2,5,5,0.4832,1.8207,1.0092,1.4150,0.1943,1229
2,5,10,2,5,10,0.4799,1.7523,0.9370,1.3447,0.2194,1206
2,5,10,2,6,1,0.4838,1.7201,0.9082,1.3142,0.1855,1215
2,5,10,2,6,2,0.4828,1.6515,0.8568,1.2542,0.1880,1222
2,5,10,2,6,3,0.4876,1.7637,0.9779,1.3708,0.2145,1226
2,5,10,2,6,4,0.4825,1.8398,1.0499,1.4449,0.1874,1229
2,5,10,2,6,5,0.4863,1.7262,0.9124,1.3193,0.1846,1230
2,5,10,2,6,10,0.4667,1.8569,1.0020,1.4294,0.2091,1207
2,5,10,2,7,1,0.4804,1.6741,0.8533,1.2637,0.2148,1214
2,5,10,2,7,2,0.4658,1.6637,0.8688,1.2663,0.2099,1220
2,5,10,2,7,3,0.4908,1.7227,0.9272,1.3250,0.2094,1225
2,5,10,2,7,4,0.4879,1.7138,0.9199,1.3169,0.1906,1228
2,5,10,2,7,5,0.4974,1.7214,0.9070,1.3142,0.2077,1229
2,5,10,2,7,10,0.4723,1.8320,0.9927,1.4123,0.1942,1206
2,5,10,2,10,1,0.4632,1.7048,0.9386,1.3217,0.2042,1197
2,5,10,2,10,2,0.4609,1.7873,1.0212,1.4042,0.2124,1204
2,5,10,2,10,3,0.4704,1.6856,0.8974,1.2915,0.2078,1208
2,5,10,2,10,4,0.4846,1.7354,0.9905,1.3630,0.2092,1211
2,5,10,2,10,5,0.4781,1.8229,1.0323,1.4276,0.1997,1212
2,5,10,2,10,10,0.4601,1.7339,0.9730,1.3534,0.1994,1190
2,5,10,2,15,1,0.4140,1.7894,0.9544,1.3719,0.1682,1135
2,5,10,2,15,2,0.4386,1.7714,0.9351,1.3532,0.1726,1140
2,5,10,2,15,3,0.4171,1.6754,0.8363,1.2559,0.1660,1143
2,5,10,2,15,4,0.4450,1.8510,1.0312,1.4411,0.1891,1146
2,5,10,2,15,5,0.4323,1.6642,0.8783,1.2713,0.1901,1146
2,5,10,2,15,10,0.4140,1.8370,1.0000,1.4185,0.1717,1129
2,5,10,3,3,1,0.4701,1.7016,0.8187,1.2601,0.1917,1216
2,5,10,3,3,2,0.4809,1.8170,0.9592,1.3881,0.1941,1223
2,5,10,3,3,3,0.4895,1.8352,0.9572,1.3962,0.1946,1227
2,5,10,3,3,4,0.4844,1.6546,0.8364,1.2455,0.2102,1230
2,5,10,3,3,5,0.4909,1.8644,0.9957,1.4301,0.2303,1231
2,5,10,3,3,10,0.4768,1.7423,0.8835,1.3129,0.2144,1208
2,5,10,3,4,1,0.4968,1.7288,0.8549,1.2919,0.2322,1222
2,5,10,3,4,2,0.4833,1.6517,0.8339,1.2428,0.2284,1229
2,5,10,3,4,3,0.5014,1.8009,1.0053,1.4031,0.2436,1233
2,5,10,3,4,4,0.4778,1.7930,0.9471,1.3700,0.2027,1236
2,5,10,3,4,5,0.4987,1.7055,0.8568,1.2811,0.1960,1237
2,5,10,3,4,10,0.4723,1.6891,0.8377,1.2634,0.1756,1214
2,5,10,3,5,1,0.4896,1.7353,0.9476,1.3415,0.2318,1225
2,5,10,3,5,2,0.4829,1.7231,0.9316,1.3274,0.2037,1232
2,5,10,3,5,3,0.4907,1.7523,0.9956,1.3740,0.1913,1237
2,5,10,3,5,4,0.5027,1.8037,1.0345,1.4191,0.1995,1240
2,5,10,3,5,5,0.5019,1.6775,0.8831,1.2803,0.1984,1241
2,5,10,3,5,10,0.4882,1.6732,0.8875,1.2803,0.1947,1217
2,5,10,3,6,1,0.4822,1.7032,0.8844,1.2938,0.1849,1227
2,5,10,3,6,2,0.4925,1.7897,1.0163,1.4030,0.2018,1233
2,5,10,3,6,3,0.4903,1.7724,0.9963,1.3844,0.2234,1238
2,5,10,3,6,4,0.5116,1.8020,1.0520,1.4270,0.2417,1241
2,5,10,3,6,5,0.4884,1.7963,1.0306,1.4134,0.2183,1242
2,5,10,3,6,10,0.4830,1.6303,0.8342,1.2323,0.1986,1218
2,5,10,3,7,1,0.4763,1.7520,0.9916,1.3718,0.1928,1225
2,5,10,3,7,2,0.5002,1.7630,1.0205,1.3917,0.2144,1232
2,5,10,3,7,3,0.4881,1.7813,1.0337,1.4075,0.2008,1237
2,5,10,3,7,4,0.4911,1.6538,0.8903,1.2720,0.2092,1240
2,5,10,3,7,5,0.5084,1.6744,0.9337,1.3040,0.2090,1241
2,5,10,3,7,10,0.4812,1.6884,0.8792,1.2838,0.1818,1217
2,5,10,3,10,1,0.4719,1.6372,0.9251,1.2811,0.1935,1208
2,5,10,3,10,2,0.4697,1.7377,0.9844,1.3611,0.1989,1214
2,5,10,3,10,3,0.4885,1.7177,0.9472,1.3324,0.2061,1219
2,5,10,3,10,4,0.4796,1.7143,1.0079,1.3611,0.1916,1222
2,5,10,3,10,5,0.4852,1.6521,0.9091,1.2806,0.2113,1223
2,5,10,3,10,10,0.4714,1.6620,0.8692,1.2656,0.2106,1200
2,5,10,3,15,1,0.4274,1.7919,0.9894,1.3907,0.1722,1144
2,5,10,3,15,2,0.4238,1.7377,0.9237,1.3307,0.1758,1149
2,5,10,3,15,3,0.4350,1.7714,0.9711,1.3712,0.1621,1152
2,5,10,3,15,4,0.4298,1.7065,0.9200,1.3133,0.1848,1155
2,5,10,3,15,5,0.4368,1.7963,1.0477,1.4220,0.1528,1155
2,5,10,3,15,10,0.4212,1.7940,1.0129,1.4034,0.1545,1137
2,5,10,4,3,1,0.4784,1.6947,0.8894,1.2921,0.1869,1224
2,5,10,4,3,2,0.4868,1.7717,0.9456,1.3587,0.1927,1231
2,5,10,4,3,3,0.4872,1.7070,0.8944,1.3007,0.2254,1236
2,5,10,4,3,4,0.4931,1.7553,0.9558,1.3555,0.1934,1239
2,5,10,4,3,5,0.4896,1.6685,0.8349,1.2517,0.2267,1240
2,5,10,4,3,10,0.4823,1.8299,0.9732,1.4015,0.2268,1216
2,5,10,4,4,1,0.4882,1.6640,0.8457,1.2548,0.2023,1230
2,5,10,4,4,2,0.4881,1.6711,0.8865,1.2788,0.2114,1237
2,5,10,4,4,3,0.4864,1.7506,0.9332,1.3419,0.2192,1242
2,5,10,4,4,4,0.4976,1.6571,0.8558,1.2564,0.1940,1245
2,5,10,4,4,5,0.4947,1.6785,0.9069,1.2927,0.2370,1246
2,5,10,4,4,10,0.4748,1.7626,0.9373,1.3499,0.1805,1222
2,5,10,4,5,1,0.4964,1.7745,0.9986,1.3866,0.1952,1234
2,5,10,4,5,2,0.4833,1.7803,1.0177,1.3990,0.2039,1241
2,5,10,4,5,3,0.5114,1.6688,0.8822,1.2755,0.2053,1246
2,5,10,4,5,4,0.4940,1.7845,1.0091,1.3968,0.1967,1249
2,5,10,4,5,5,0.5151,1.7280,0.9771,1.3526,0.2255,1250
2,5,10,4,5,10,0.4748,1.7880,0.9895,1.3888,0.1886,1225
2,5,10,4,6,1,0.5008,1.7765,1.0155,1.3960,0.2120,1235
2,5,10,4,6,2,0.4870,1.7640,1.0381,1.4010,0.2238,1242
2,5,10,4,6,3,0.4950,1.7142,0.9661,1.3402,0.2259,1247
2,5,10,4,6,4,0.5076,1.6524,0.8824,1.2674,0.2013,1250
2,5,10,4,6,5,0.5019,1.6553,0.8905,1.2729,0.2129,1251
2,5,10,4,6,10,0.4881,1.7916,1.0473,1.4195,0.2252,1226
2,5,10,4,7,1,0.4876,1.6851,0.9447,1.3149,0.2002,1234
2,5,10,4,7,2,0.5031,1.7110,0.9937,1.3524,0.2146,1241
2,5,10,4,7,3,0.4894,1.7716,1.0465,1.4091,0.2093,1246
2,5,10,4,7,4,0.5117,1.7054,1.0229,1.3641,0.2515,1249
2,5,10,4,7,5,0.4994,1.6115,0.9157,1.2636,0.1929,1250
2,5,10,4,7,10,0.4989,1.7846,1.0272,1.4059,0.2201,1225
2,5,10,4,10,1,0.4694,1.6266,0.9154,1.2710,0.1966,1216
2,5,10,4,10,2,0.4901,1.6303,0.9080,1.2691,0.2358,1223
