u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
3,2,5,4,7,10,0.5052,0.7616,1.1580,0.9598,0.2354,1142
3,2,5,4,10,1,0.5510,0.8173,1.0058,0.9115,0.2752,1167
3,2,5,4,10,2,0.5424,0.9771,0.9014,0.9393,0.2748,1169
3,2,5,4,10,3,0.5632,1.0522,0.7563,0.9043,0.2746,1170
3,2,5,4,10,4,0.5384,0.8920,0.9803,0.9362,0.2309,1169
3,2,5,4,10,5,0.5461,0.7452,1.0686,0.9069,0.2509,1167
3,2,5,4,10,10,0.5185,1.0651,0.8781,0.9716,0.2339,1134
3,2,5,4,15,1,0.4973,0.9610,0.9534,0.9572,0.2392,1118
3,2,5,4,15,2,0.5048,0.8422,1.1084,0.9753,0.2363,1120
3,2,5,4,15,3,0.4997,0.9015,1.0901,0.9958,0.2178,1121
3,2,5,4,15,4,0.5099,0.8588,1.0821,0.9704,0.2179,1120
3,2,5,4,15,5,0.4907,0.8347,1.1184,0.9766,0.1903,1118
3,2,5,4,15,10,0.4867,0.8872,1.0800,0.9836,0.1884,1090
3,2,5,5,3,1,0.5300,0.7933,1.0978,0.9455,0.2549,1170
3,2,5,5,3,2,0.5605,0.8892,0.9406,0.9149,0.2824,1172
3,2,5,5,3,3,0.5436,1.1248,0.7336,0.9292,0.2697,1173
3,2,5,5,3,4,0.5646,0.9473,0.8660,0.9067,0.2590,1172
3,2,5,5,3,5,0.5462,0.9596,0.8282,0.8939,0.2708,1170
3,2,5,5,3,10,0.5127,0.9450,0.9372,0.9411,0.2352,1136
3,2,5,5,4,1,0.5565,0.9322,0.8675,0.8998,0.2789,1176
3,2,5,5,4,2,0.5565,0.7421,1.1055,0.9238,0.2841,1179
3,2,5,5,4,3,0.5548,0.7875,1.0267,0.9071,0.2517,1180
3,2,5,5,4,4,0.5579,0.9149,0.9095,0.9122,0.2495,1179
3,2,5,5,4,5,0.5647,0.7166,1.0356,0.8761,0.2898,1176
3,2,5,5,4,10,0.5127,0.9195,0.9976,0.9586,0.2275,1143
3,2,5,5,5,1,0.5707,0.7292,1.0695,0.8993,0.2622,1181
3,2,5,5,5,2,0.5409,0.7407,1.1088,0.9247,0.2276,1184
3,2,5,5,5,3,0.5748,0.9059,0.8826,0.8943,0.2884,1185
3,2,5,5,5,4,0.5557,0.9366,0.8291,0.8829,0.2625,1184
3,2,5,5,5,5,0.5560,0.9652,0.8629,0.9141,0.2457,1181
3,2,5,5,5,10,0.5238,1.0837,0.8456,0.9646,0.2381,1147
3,2,5,5,6,1,0.5648,0.7886,1.0176,0.9031,0.2724,1185
3,2,5,5,6,2,0.5635,0.8846,0.9366,0.9106,0.2602,1187
3,2,5,5,6,3,0.5551,1.0587,0.7987,0.9287,0.2384,1188
3,2,5,5,6,4,0.5691,0.6637,1.0568,0.8602,0.2551,1187
3,2,5,5,6,5,0.5460,1.1136,0.7330,0.9233,0.2616,1185
3,2,5,5,6,10,0.5257,1.0525,0.7968,0.9247,0.2531,1150
3,2,5,5,7,1,0.5503,1.0587,0.7466,0.9026,0.2619,1186
3,2,5,5,7,2,0.5742,0.8028,0.9117,0.8573,0.2715,1188
3,2,5,5,7,3,0.5480,0.8195,0.9656,0.8926,0.2568,1189
3,2,5,5,7,4,0.5588,0.8710,0.9438,0.9074,0.2467,1188
3,2,5,5,7,5,0.5469,1.1043,0.7381,0.9212,0.2703,1186
3,2,5,5,7,10,0.5420,0.9486,0.9303,0.9394,0.2489,1151
3,2,5,5,10,1,0.5535,1.0737,0.7417,0.9077,0.2435,1176
3,2,5,5,10,2,0.5484,0.8633,0.9854,0.9243,0.2702,1179
3,2,5,5,10,3,0.5523,1.0857,0.7358,0.9108,0.2358,1180
3,2,5,5,10,4,0.5462,0.9887,0.8020,0.8954,0.2565,1179
3,2,5,5,10,5,0.5584,1.0446,0.7045,0.8745,0.2622,1176
3,2,5,5,10,10,0.5107,0.8082,1.1172,0.9627,0.2144,1143
3,2,5,5,15,1,0.5186,1.1258,0.7974,0.9616,0.2517,1126
3,2,5,5,15,2,0.5020,0.9722,1.0197,0.9959,0.2332,1128
3,2,5,5,15,3,0.5203,0.8471,1.0404,0.9437,0.2124,1129
3,2,5,5,15,4,0.5024,1.0280,0.9060,0.9670,0.2246,1128
3,2,5,5,15,5,0.5208,0.9594,0.9064,0.9329,0.2236,1126
3,2,5,5,15,10,0.4805,1.1445,0.8758,1.0101,0.2002,1097
3,2,6,1,3,1,0.5218,1.0842,0.8124,0.9483,0.2303,1133
3,2,6,1,3,2,0.5151,1.0075,0.8851,0.9463,0.2188,1135
3,2,6,1,3,3,0.5133,0.8570,1.0759,0.9665,0.2202,1136
3,2,6,1,3,4,0.5193,1.0994,0.8212,0.9603,0.2150,1135
3,2,6,1,3,5,0.5101,1.1475,0.7735,0.9605,0.2138,1133
3,2,6,1,3,10,0.5010,0.8343,1.1582,0.9962,0.2141,1104
3,2,6,1,4,1,0.5187,0.7767,1.1380,0.9574,0.2246,1139
3,2,6,1,4,2,0.5266,0.7937,1.0869,0.9403,0.2494,1141
3,2,6,1,4,3,0.5170,0.9397,0.9382,0.9390,0.2266,1142
3,2,6,1,4,4,0.5336,0.8053,1.0743,0.9398,0.2212,1141
3,2,6,1,4,5,0.5129,0.8657,1.0988,0.9823,0.2416,1139
3,2,6,1,4,10,0.5067,0.9802,0.9103,0.9453,0.1989,1109
3,2,6,1,5,1,0.5223,1.0805,0.8178,0.9491,0.2207,1144
3,2,6,1,5,2,0.5172,0.7878,1.1569,0.9723,0.2076,1146
3,2,6,1,5,3,0.5272,0.8814,1.0458,0.9636,0.2460,1147
3,2,6,1,5,4,0.5288,0.8205,1.0428,0.9316,0.2173,1146
3,2,6,1,5,5,0.5285,0.9019,0.9605,0.9312,0.2460,1144
3,2,6,1,5,10,0.5003,1.0716,0.8851,0.9783,0.2360,1113
3,2,6,1,6,1,0.5426,1.1125,0.7645,0.9385,0.2522,1146
3,2,6,1,6,2,0.5196,0.8226,1.0306,0.9266,0.2409,1149
3,2,6,1,6,3,0.5429,0.8293,1.0546,0.9420,0.2326,1149
3,2,6,1,6,4,0.5158,1.0326,0.8418,0.9372,0.2418,1149
3,2,6,1,6,5,0.5410,0.8063,1.0146,0.9105,0.2289,1146
3,2,6,1,6,10,0.4850,1.0390,0.9334,0.9862,0.2282,1116
3,2,6,1,7,1,0.5261,1.0953,0.7843,0.9398,0.2147,1147
3,2,6,1,7,2,0.5193,0.8811,1.0251,0.9531,0.2426,1149
3,2,6,1,7,3,0.5331,0.9958,0.8258,0.9108,0.2637,1150
3,2,6,1,7,4,0.5296,1.0160,0.8478,0.9319,0.2648,1149
3,2,6,1,7,5,0.5131,0.9701,0.9418,0.9559,0.2347,1147
3,2,6,1,7,10,0.5086,0.8369,1.1280,0.9824,0.2128,1116
3,2,6,1,10,1,0.5025,1.0259,0.8738,0.9499,0.2186,1139
3,2,6,1,10,2,0.5196,0.9839,0.9387,0.9613,0.2304,1141
3,2,6,1,10,3,0.5043,0.9723,0.9891,0.9807,0.2439,1142
3,2,6,1,10,4,0.5265,0.7406,1.1294,0.9350,0.2540,1141
3,2,6,1,10,5,0.5177,1.1202,0.8144,0.9673,0.2283,1139
3,2,6,1,10,10,0.5012,0.9805,0.9551,0.9678,0.2121,1109
3,2,6,1,15,1,0.4749,1.0159,1.0164,1.0161,0.1849,1094
3,2,6,1,15,2,0.4936,1.1002,0.8176,0.9589,0.1942,1096
3,2,6,1,15,3,0.4914,0.9361,1.0165,0.9763,0.2237,1097
3,2,6,1,15,4,0.4877,0.8180,1.1938,1.0059,0.2272,1096
3,2,6,1,15,5,0.4916,0.8194,1.1502,0.9848,0.2271,1094
3,2,6,1,15,10,0.4565,1.1456,0.9121,1.0288,0.1701,1068
3,2,6,2,3,1,0.5260,0.7660,1.0740,0.9200,0.2538,1149
3,2,6,2,3,2,0.5282,1.1286,0.7406,0.9346,0.2503,1151
3,2,6,2,3,3,0.5404,0.9109,0.9235,0.9172,0.2664,1152
3,2,6,2,3,4,0.5153,1.0018,0.8931,0.9475,0.2064,1151
3,2,6,2,3,5,0.5354,1.0193,0.8531,0.9362,0.2450,1149
3,2,6,2,3,10,0.4958,0.9989,0.9809,0.9899,0.2025,1118
3,2,6,2,4,1,0.5393,0.7552,1.1350,0.9451,0.2650,1156
3,2,6,2,4,2,0.5384,0.7615,1.0429,0.9022,0.2450,1158
3,2,6,2,4,3,0.5361,0.9522,0.9533,0.9528,0.2270,1159
3,2,6,2,4,4,0.5310,0.9589,0.9218,0.9403,0.2595,1158
3,2,6,2,4,5,0.5343,0.8646,1.0158,0.9402,0.2536,1156
3,2,6,2,4,10,0.5117,1.0308,0.8420,0.9364,0.2328,1124
3,2,6,2,5,1,0.5390,1.0787,0.7399,0.9093,0.2363,1160
3,2,6,2,5,2,0.5394,0.7363,1.1108,0.9235,0.2594,1163
3,2,6,2,5,3,0.5300,1.0069,0.9005,0.9537,0.2560,1163
3,2,6,2,5,4,0.5379,1.0240,0.8678,0.9459,0.2414,1163
3,2,6,2,5,5,0.5220,0.8870,1.0527,0.9698,0.2561,1160
3,2,6,2,5,10,0.5185,1.0233,0.8578,0.9405,0.2082,1128
3,2,6,2,6,1,0.5413,0.9957,0.8921,0.9439,0.2467,1163
3,2,6,2,6,2,0.5494,0.8528,0.9962,0.9245,0.2586,1165
3,2,6,2,6,3,0.5368,1.0578,0.7612,0.9095,0.2487,1166
3,2,6,2,6,4,0.5438,1.0744,0.8090,0.9417,0.2533,1165
3,2,6,2,6,5,0.5420,0.8855,0.9738,0.9296,0.2601,1163
3,2,6,2,6,10,0.5019,1.0612,0.8842,0.9727,0.2152,1131
3,2,6,2,7,1,0.5550,1.1142,0.7211,0.9177,0.2417,1164
3,2,6,2,7,2,0.5242,0.7378,1.1258,0.9318,0.2376,1166
3,2,6,2,7,3,0.5571,0.8707,0.9120,0.8913,0.2385,1167
3,2,6,2,7,4,0.5240,1.0981,0.8145,0.9563,0.2408,1166
3,2,6,2,7,5,0.5477,1.0128,0.7948,0.9038,0.2668,1164
3,2,6,2,7,10,0.5030,0.7823,1.1361,0.9592,0.2067,1132
3,2,6,2,10,1,0.5398,0.8184,0.9868,0.9026,0.2442,1156
3,2,6,2,10,2,0.5316,0.8026,1.0442,0.9234,0.2393,1158
3,2,6,2,10,3,0.5410,1.1262,0.7460,0.9361,0.2312,1159
3,2,6,2,10,4,0.5332,0.8509,1.0245,0.9377,0.2243,1158
3,2,6,2,10,5,0.5306,1.1220,0.7514,0.9367,0.2381,1156
3,2,6,2,10,10,0.5071,1.1010,0.8277,0.9644,0.2315,1124
3,2,6,2,15,1,0.4894,0.8097,1.1338,0.9717,0.1904,1108
3,2,6,2,15,2,0.4933,1.0088,0.9176,0.9632,0.1956,1110
3,2,6,2,15,3,0.4961,1.1005,0.8722,0.9864,0.1916,1111
3,2,6,2,15,4,0.5077,0.8596,1.1121,0.9858,0.2441,1110
3,2,6,2,15,5,0.4883,1.0996,0.8551,0.9774,0.1981,1108
3,2,6,2,15,10,0.4783,0.8367,1.1461,0.9914,0.1955,1081
3,2,6,3,3,1,0.5264,1.0094,0.9137,0.9615,0.2420,1164
3,2,6,3,3,2,0.5460,1.0603,0.7845,0.9224,0.2703,1166
3,2,6,3,3,3,0.5452,0.8198,1.0348,0.9273,0.2661,1167
3,2,6,3,3,4,0.5486,0.8226,0.9783,0.9004,0.2709,1166
3,2,6,3,3,5,0.5423,0.8187,1.0693,0.9440,0.2347,1164
3,2,6,3,3,10,0.5172,1.0809,0.8201,0.9505,0.2408,1131
3,2,6,3,4,1,0.5524,0.7538,1.1078,0.9308,0.2492,1170
3,2,6,3,4,2,0.5421,0.9661,0.8477,0.9069,0.2542,1173
3,2,6,3,4,3,0.5552,0.8792,0.9150,0.8971,0.2426,1173
3,2,6,3,4,4,0.5445,0.8068,1.0402,0.9235,0.2417,1173
3,2,6,3,4,5,0.5602,0.7361,1.0953,0.9157,0.2419,1170
3,2,6,3,4,10,0.5193,0.7945,1.1548,0.9747,0.2355,1137
3,2,6,3,5,1,0.5514,0.7245,1.1124,0.9184,0.2378,1175
3,2,6,3,5,2,0.5422,0.8607,0.9707,0.9157,0.2728,1178
3,2,6,3,5,3,0.5516,0.7257,1.1012,0.9135,0.2458,1178
3,2,6,3,5,4,0.5517,0.7385,1.0634,0.9010,0.2451,1178
3,2,6,3,5,5,0.5459,0.8830,0.9020,0.8925,0.2574,1175
3,2,6,3,5,10,0.5167,1.1278,0.7687,0.9482,0.2174,1142
3,2,6,3,6,1,0.5551,0.7389,1.0360,0.8874,0.2854,1178
3,2,6,3,6,2,0.5565,0.8812,0.9076,0.8944,0.2479,1181
3,2,6,3,6,3,0.5444,1.0355,0.8479,0.9417,0.2524,1181
3,2,6,3,6,4,0.5625,0.7042,1.0887,0.8964,0.2568,1181
3,2,6,3,6,5,0.5373,0.7688,1.0864,0.9276,0.2436,1178
3,2,6,3,6,10,0.5216,1.0899,0.8086,0.9493,0.2138,1144
3,2,6,3,7,1,0.5404,0.8298,0.9974,0.9136,0.2402,1179
3,2,6,3,7,2,0.5555,1.0106,0.8259,0.9182,0.2746,1182
3,2,6,3,7,3,0.5481,0.8923,0.9827,0.9375,0.2721,1182
3,2,6,3,7,4,0.5608,0.7526,1.0177,0.8851,0.2852,1182
3,2,6,3,7,5,0.5626,0.9330,0.8312,0.8821,0.2844,1179
3,2,6,3,7,10,0.5238,0.8616,1.0728,0.9672,0.2185,1145
3,2,6,3,10,1,0.5593,1.0438,0.7889,0.9164,0.2883,1170
3,2,6,3,10,2,0.5359,0.8698,1.0203,0.9451,0.2226,1173
3,2,6,3,10,3,0.5578,1.0713,0.7705,0.9209,0.2776,1173
3,2,6,3,10,4,0.5403,0.9293,0.8882,0.9088,0.2356,1173
3,2,6,3,10,5,0.5559,1.1157,0.7165,0.9161,0.2560,1170
3,2,6,3,10,10,0.5147,1.0234,0.8565,0.9399,0.2183,1137
3,2,6,3,15,1,0.5130,0.9812,0.9414,0.9613,0.2071,1121
3,2,6,3,15,2,0.5098,1.1655,0.7705,0.9680,0.2273,1123
3,2,6,3,15,3,0.5070,1.0369,0.8597,0.9483,0.2332,1124
3,2,6,3,15,4,0.4992,0.8624,1.0723,0.9674,0.1968,1123
3,2,6,3,15,5,0.5032,0.8131,1.1441,0.9786,0.2185,1121
3,2,6,3,15,10,0.4914,1.1482,0.8461,0.9971,0.2266,1092
3,2,6,4,3,1,0.5368,0.8604,0.9961,0.9283,0.2285,1176
3,2,6,4,3,2,0.5506,0.8212,1.0302,0.9257,0.2513,1178
3,2,6,4,3,3,0.5516,0.9197,0.8615,0.8906,0.2554,1179
3,2,6,4,3,4,0.5534,0.9358,0.8481,0.8920,0.2744,1178
3,2,6,4,3,5,0.5472,0.7704,1.0960,0.9332,0.2458,1176
3,2,6,4,3,10,0.5320,1.0436,0.8563,0.9499,0.2263,1142
3,2,6,4,4,1,0.5424,0.7814,1.0139,0.8976,0.2533,1183
3,2,6,4,4,2,0.5569,0.9547,0.8840,0.9193,0.2390,1185
3,2,6,4,4,3,0.5638,1.0694,0.7430,0.9062,0.2910,1186
3,2,6,4,4,4,0.5651,0.7018,1.0927,0.8973,0.2725,1185
3,2,6,4,4,5,0.5576,0.7470,1.0725,0.9097,0.2635,1183
3,2,6,4,4,10,0.5189,1.0523,0.8546,0.9535,0.2336,1148
3,2,6,4,5,1,0.5746,0.9902,0.7236,0.8569,0.2773,1188
3,2,6,4,5,2,0.5576,0.9169,0.8516,0.8842,0.2529,1191
3,2,6,4,5,3,0.5679,0.8782,0.9063,0.8923,0.2742,1191
3,2,6,4,5,4,0.5543,0.8288,0.9598,0.8943,0.2758,1191
3,2,6,4,5,5,0.5772,1.0410,0.6614,0.8512,0.2746,1188
3,2,6,4,5,10,0.5149,1.0855,0.8284,0.9570,0.2532,1153
3,2,6,4,6,1,0.5714,0.7468,0.9876,0.8672,0.2725,1191
3,2,6,4,6,2,0.5583,0.8172,0.9765,0.8968,0.2557,1194
3,2,6,4,6,3,0.5745,0.8646,0.9182,0.8914,0.2962,1195
3,2,6,4,6,4,0.5560,0.7011,1.0815,0.8913,0.2705,1194
3,2,6,4,6,5,0.5714,0.7099,1.0835,0.8967,0.2770,1191
3,2,6,4,6,10,0.5451,0.8434,1.0059,0.9247,0.2673,1156
3,2,6,4,7,1,0.5522,0.8747,0.9707,0.9227,0.2721,1192
3,2,6,4,7,2,0.5819,0.8151,0.9006,0.8578,0.2802,1195
3,2,6,4,7,3,0.5509,0.7471,1.1128,0.9300,0.2452,1196
3,2,6,4,7,4,0.5753,1.0530,0.7207,0.8869,0.2994,1195
3,2,6,4,7,5,0.5510,0.8479,0.9448,0.8963,0.2813,1192
3,2,6,4,7,10,0.5510,0.9321,0.8725,0.9023,0.2391,1157
3,2,6,4,10,1,0.5424,0.8046,0.9910,0.8978,0.2387,1183
3,2,6,4,10,2,0.5611,0.7778,1.0264,0.9021,0.2822,1185
3,2,6,4,10,3,0.5619,1.0234,0.7156,0.8695,0.2713,1186
3,2,6,4,10,4,0.5565,1.0768,0.7454,0.9111,0.2507,1185
3,2,6,4,10,5,0.5512,1.0327,0.8195,0.9261,0.2817,1183
3,2,6,4,10,10,0.5244,0.7840,1.0676,0.9258,0.2141,1148
3,2,6,4,15,1,0.5173,0.9877,0.8761,0.9319,0.2111,1132
3,2,6,4,15,2,0.5022,0.9026,1.0412,0.9719,0.2392,1134
3,2,6,4,15,3,0.5293,0.8801,1.0105,0.9453,0.2401,1134
3,2,6,4,15,4,0.5139,1.1199,0.8430,0.9815,0.2497,1134
3,2,6,4,15,5,0.5281,0.8153,1.0874,0.9513,0.2467,1132
3,2,6,4,15,10,0.4797,1.0535,0.9841,1.0188,0.2273,1102
3,2,6,5,3,1,0.5723,0.9439,0.8660,0.9050,0.2820,1186
3,2,6,5,3,2,0.5546,0.7356,1.0993,0.9175,0.2728,1188
3,2,6,5,3,3,0.5602,0.9802,0.8124,0.8963,0.2490,1189
3,2,6,5,3,4,0.5644,0.8600,0.8749,0.8675,0.2768,1188
3,2,6,5,3,5,0.5664,0.7894,0.9947,0.8920,0.2928,1186
3,2,6,5,3,10,0.5309,0.7414,1.1210,0.9312,0.2592,1151
3,2,6,5,4,1,0.5556,0.8699,0.9495,0.9097,0.2377,1193
3,2,6,5,4,2,0.5684,0.7723,0.9657,0.8690,0.2837,1196
3,2,6,5,4,3,0.5696,0.7962,0.9394,0.8678,0.2499,1196
3,2,6,5,4,4,0.5733,1.0310,0.7572,0.8941,0.2577,1196
3,2,6,5,4,5,0.5571,1.0736,0.7432,0.9084,0.2710,1193
3,2,6,5,4,10,0.5449,1.0241,0.8433,0.9337,0.2381,1157
3,2,6,5,5,1,0.5604,0.8684,0.9521,0.9102,0.2585,1198
3,2,6,5,5,2,0.5700,1.0479,0.7048,0.8763,0.2616,1201
3,2,6,5,5,3,0.5622,0.9284,0.8173,0.8728,0.2816,1202
3,2,6,5,5,4,0.5791,0.8940,0.8645,0.8793,0.2972,1201
3,2,6,5,5,5,0.5754,0.8185,0.9725,0.8955,0.2813,1198
3,2,6,5,5,10,0.5292,0.7285,1.1084,0.9185,0.2428,1162
3,2,6,5,6,1,0.5749,0.9276,0.8525,0.8900,0.2745,1202
3,2,6,5,6,2,0.5708,1.0677,0.7379,0.9028,0.2634,1204
3,2,6,5,6,3,0.5802,0.7266,1.0065,0.8666,0.2918,1205
3,2,6,5,6,4,0.5728,0.8269,0.9138,0.8703,0.2838,1204
3,2,6,5,6,5,0.5842,0.7081,1.0671,0.8876,0.2874,1202
3,2,6,5,6,10,0.5252,1.0053,0.8909,0.9481,0.2552,1165
3,2,6,5,7,1,0.5748,1.0776,0.7042,0.8909,0.2844,1203
3,2,6,5,7,2,0.5754,1.0450,0.6576,0.8513,0.2927,1205
3,2,6,5,7,3,0.5844,0.7423,0.9941,0.8682,0.2667,1206
3,2,6,5,7,4,0.5805,0.8026,0.9033,0.8529,0.2763,1205
3,2,6,5,7,5,0.5756,0.8310,0.8782,0.8546,0.2954,1203
3,2,6,5,7,10,0.5490,0.7472,1.0404,0.8938,0.2532,1166
3,2,6,5,10,1,0.5632,0.7884,0.9888,0.8886,0.2787,1193
3,2,6,5,10,2,0.5702,1.0089,0.7236,0.8663,0.2538,1196
3,2,6,5,10,3,0.5547,1.0622,0.7505,0.9063,0.2709,1196
3,2,6,5,10,4,0.5736,0.8299,0.9188,0.8743,0.2740,1196
3,2,6,5,10,5,0.5536,1.0097,0.7927,0.9012,0.2588,1193
3,2,6,5,10,10,0.5375,0.7961,1.0859,0.9410,0.2604,1157
3,2,6,5,15,1,0.5075,0.9769,0.9504,0.9637,0.2326,1140
3,2,6,5,15,2,0.5332,0.9481,0.9582,0.9531,0.2294,1142
3,2,6,5,15,3,0.5129,1.1474,0.8079,0.9776,0.2158,1143
3,2,6,5,15,4,0.5236,0.8764,1.0617,0.9690,0.2410,1142
3,2,6,5,15,5,0.5291,1.0536,0.7954,0.9245,0.2522,1140
3,2,6,5,15,10,0.4995,0.9148,1.0733,0.9941,0.2197,1110
3,2,6,6,3,1,0.5683,0.6855,1.0467,0.8661,0.2900,1193
3,2,6,6,3,2,0.5636,0.9097,0.8941,0.9019,0.2446,1196
3,2,6,6,3,3,0.5687,0.6871,1.0522,0.8697,0.2635,1196
3,2,6,6,3,4,0.5665,0.8951,0.9245,0.9098,0.2832,1196
3,2,6,6,3,5,0.5739,0.7744,1.0063,0.8903,0.2642,1193
3,2,6,6,3,10,0.5268,0.9426,0.9872,0.9649,0.2169,1157
3,2,6,6,4,1,0.5772,0.9296,0.7847,0.8571,0.2887,1201
3,2,6,6,4,2,0.5581,0.9118,0.8741,0.8929,0.2765,1203
3,2,6,6,4,3,0.5868,0.7222,0.9593,0.8407,0.3004,1204
3,2,6,6,4,4,0.5615,0.7986,0.9877,0.8932,0.2896,1203
3,2,6,6,4,5,0.5699,0.8906,0.8630,0.8768,0.2486,1201
3,2,6,6,4,10,0.5361,1.1129,0.7540,0.9335,0.2510,1164
3,2,6,6,5,1,0.5712,0.8018,0.9917,0.8967,0.2575,1206
3,2,6,6,5,2,0.5863,0.7558,1.0150,0.8854,0.2995,1209
3,2,6,6,5,3,0.5717,0.8442,0.9017,0.8729,0.2913,1210
3,2,6,6,5,4,0.5805,0.7154,0.9835,0.8494,0.3038,1209
3,2,6,6,5,5,0.5674,1.0339,0.7188,0.8763,0.2519,1206
3,2,6,6,5,10,0.5522,1.0015,0.8362,0.9189,0.2797,1169
3,2,6,6,6,1,0.5779,0.8911,0.8896,0.8904,0.2933,1209
3,2,6,6,6,2,0.5927,0.9122,0.8090,0.8606,0.2869,1212
3,2,6,6,6,3,0.5695,0.7284,0.9953,0.8618,0.2550,1213
3,2,6,6,6,4,0.5895,0.7091,1.0137,0.8614,0.2737,1212
3,2,6,6,6,5,0.5754,0.8421,0.8971,0.8696,0.3031,1209
3,2,6,6,6,10,0.5375,0.8210,0.9856,0.9033,0.2586,1172
3,2,6,6,7,1,0.5820,0.9789,0.7784,0.8786,0.2794,1210
3,2,6,6,7,2,0.5819,0.7855,0.9031,0.8443,0.2985,1213
3,2,6,6,7,3,0.5929,0.7737,0.9681,0.8709,0.2955,1214
3,2,6,6,7,4,0.5715,0.7114,1.0923,0.9018,0.2538,1213
3,2,6,6,7,5,0.5923,0.9339,0.8068,0.8703,0.3060,1210
3,2,6,6,7,10,0.5485,0.9824,0.8720,0.9272,0.2700,1173
3,2,6,6,10,1,0.5705,0.9115,0.8954,0.9034,0.2621,1201
3,2,6,6,10,2,0.5719,1.0693,0.6952,0.8823,0.2866,1203
3,2,6,6,10,3,0.5804,0.7114,1.0245,0.8680,0.2992,1204
3,2,6,6,10,4,0.5791,0.9599,0.8027,0.8813,0.2928,1203
3,2,6,6,10,5,0.5750,0.6953,1.0188,0.8570,0.2534,1201
3,2,6,6,10,10,0.5373,0.9042,0.9497,0.9269,0.2556,1164
3,2,6,6,15,1,0.5129,1.1581,0.8070,0.9826,0.2524,1146
3,2,6,6,15,2,0.5295,0.8603,0.9828,0.9216,0.2278,1149
3,2,6,6,15,3,0.5204,0.9265,0.9230,0.9247,0.2468,1149
3,2,6,6,15,4,0.5304,1.1118,0.8005,0.9561,0.2254,1149
3,2,6,6,15,5,0.5217,1.1034,0.8028,0.9531,0.2284,1146
3,2,6,6,15,10,0.5175,1.1139,0.8067,0.9603,0.2204,1116
3,2,10,1,3,1,0.5338,0.8866,0.9363,0.9114,0.2526,1159
3,2,10,1,3,2,0.5444,0.7741,1.0315,0.9028,0.2641,1161
3,2,10,1,3,3,0.5280,1.0310,0.8353,0.9332,0.2455,1162
3,2,10,1,3,4,0.5511,0.9071,0.8684,0.8877,0.2612,1161
3,2,10,1,3,5,0.5376,0.9191,0.8867,0.9029,0.2442,1159
3,2,10,1,3,10,0.5088,0.7991,1.1034,0.9513,0.2202,1127
3,2,10,1,4,1,0.5349,1.0691,0.8177,0.9434,0.2578,1166
3,2,10,1,4,2,0.5447,0.8700,0.9897,0.9298,0.2562,1168
3,2,10,1,4,3,0.5441,0.7950,1.0613,0.9281,0.2513,1169
3,2,10,1,4,4,0.5431,0.9925,0.8576,0.9250,0.2678,1168
3,2,10,1,4,5,0.5489,0.7852,1.0501,0.9176,0.2565,1166
3,2,10,1,4,10,0.5117,0.9494,0.9412,0.9453,0.2391,1133
3,2,10,1,5,1,0.5583,0.8270,0.9420,0.8845,0.2507,1171
3,2,10,1,5,2,0.5395,0.8775,0.9484,0.9130,0.2469,1173
3,2,10,1,5,3,0.5517,0.7500,1.1101,0.9301,0.2784,1174
3,2,10,1,5,4,0.5397,0.8692,0.9472,0.9082,0.2524,1173
3,2,10,1,5,5,0.5523,0.8318,0.9370,0.8844,0.2713,1171
3,2,10,1,5,10,0.5187,0.9234,1.0227,0.9730,0.2547,1137
3,2,10,1,6,1,0.5481,1.0901,0.7432,0.9166,0.2592,1173
3,2,10,1,6,2,0.5632,0.8907,0.9024,0.8966,0.2611,1176
3,2,10,1,6,3,0.5463,1.0038,0.8624,0.9331,0.2460,1177
3,2,10,1,6,4,0.5506,0.9264,0.9292,0.9278,0.2702,1176
3,2,10,1,6,5,0.5432,1.0934,0.7048,0.8991,0.2698,1173
3,2,10,1,6,10,0.5287,0.8751,0.9891,0.9321,0.2340,1140
3,2,10,1,7,1,0.5389,1.0237,0.7883,0.9060,0.2414,1174
3,2,10,1,7,2,0.5595,1.0539,0.7432,0.8985,0.2768,1177
3,2,10,1,7,3,0.5517,0.6996,1.0918,0.8957,0.2700,1178
3,2,10,1,7,4,0.5536,1.0148,0.8329,0.9239,0.2507,1177
3,2,10,1,7,5,0.5427,0.8262,1.0052,0.9157,0.2590,1174
3,2,10,1,7,10,0.5207,1.0583,0.8088,0.9335,0.2536,1141
3,2,10,1,10,1,0.5522,1.0732,0.6936,0.8834,0.2424,1166
3,2,10,1,10,2,0.5367,0.7572,1.1311,0.9441,0.2600,1168
3,2,10,1,10,3,0.5454,0.7549,1.0687,0.9118,0.2533,1169
3,2,10,1,10,4,0.5431,0.8168,1.0149,0.9159,0.2415,1168
3,2,10,1,10,5,0.5423,0.8743,0.9632,0.9188,0.2677,1166
3,2,10,1,10,10,0.5009,1.1230,0.7926,0.9578,0.2394,1133
3,2,10,1,15,1,0.5168,1.0203,0.8596,0.9400,0.2414,1117
3,2,10,1,15,2,0.4952,1.0403,0.9603,1.0003,0.2234,1119
3,2,10,1,15,3,0.5004,1.0827,0.8301,0.9564,0.2301,1120
3,2,10,1,15,4,0.5037,0.9324,1.0220,0.9772,0.2169,1119
3,2,10,1,15,5,0.4979,1.0788,0.9015,0.9902,0.1918,1117
