u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
6,5,6,3,6,3,0.6000,0.6246,0.7415,1.2305,0.5462,80
6,5,6,4,6,3,0.6000,0.6290,0.7058,1.2020,0.5615,80
6,5,6,5,6,3,0.6000,0.6133,0.6760,1.1610,0.5676,80
6,5,6,6,6,3,0.6000,0.6036,0.6959,1.1704,0.5170,80
6,5,10,8,3,1,0.6000,0.5581,0.7902,1.2155,0.5315,80
6,5,10,8,3,2,0.6000,0.5385,0.7897,1.1976,0.5479,80
6,5,10,8,3,3,0.6000,0.5312,0.7973,1.1981,0.5436,80
6,5,10,8,3,4,0.6000,0.5345,0.7742,1.1800,0.5536,80
6,5,10,8,4,1,0.6000,0.5130,0.7881,1.1734,0.5630,80
6,5,10,8,4,2,0.6128,0.4998,0.7540,1.1307,0.5695,80
6,5,10,8,4,3,0.6242,0.4841,0.7512,1.1141,0.5688,80
6,5,10,8,4,4,0.6017,0.5028,0.7660,1.1443,0.5474,80
6,5,10,8,5,1,0.6088,0.5250,0.7450,1.1450,0.5648,80
6,5,10,8,5,2,0.6363,0.4749,0.7147,1.0728,0.5550,80
6,5,10,8,5,3,0.6246,0.4914,0.6978,1.0722,0.5663,80
6,5,10,8,5,4,0.6262,0.4845,0.6975,1.0656,0.5833,80
6,5,10,8,6,1,0.6311,0.5149,0.7499,1.1404,0.5647,80
6,5,10,8,6,2,0.6446,0.4809,0.7259,1.0884,0.6057,80
6,5,10,8,6,3,0.6460,0.4483,0.7052,1.0405,0.6059,80
6,5,10,8,6,4,0.6377,0.4640,0.6632,1.0163,0.6151,80
6,5,10,8,7,1,0.6221,0.4887,0.7164,1.0866,0.5902,80
6,5,10,8,7,2,0.6480,0.4869,0.6922,1.0631,0.5809,80
6,5,10,8,7,3,0.6511,0.4436,0.6993,1.0309,0.5836,80
6,5,10,8,7,4,0.6443,0.4246,0.6398,0.9599,0.5954,80
6,10,10,8,6,3,0.8625,0.6133,0.7691,1.2455,0.6588,80
6,10,10,8,7,3,0.8778,0.6048,0.7907,1.2576,0.6546,80
6,20,10,8,6,3,0.6000,0.9905,0.9745,1.7684,0.4862,80
7,2,10,4,5,5,0.6000,0.5952,0.8568,0.7234,0.6573,80
7,2,10,4,5,10,0.6000,0.6175,0.8970,0.7544,0.6617,80
7,2,10,4,10,5,0.6000,0.6409,0.8831,0.7596,0.6291,80
7,2,10,4,10,10,0.6000,0.6976,0.8983,0.7959,0.6005,82
7,2,10,4,15,5,0.6000,0.7130,0.9840,0.8458,0.6448,100
7,2,10,4,15,10,0.6000,0.8117,0.9618,0.8852,0.6292,140
7,2,10,8,5,5,0.6000,0.5698,0.7864,0.6759,0.6156,80
7,2,10,8,5,10,0.6000,0.5855,0.8085,0.6948,0.6352,80
7,2,10,8,10,5,0.6000,0.5653,0.8094,0.6849,0.6110,80
7,2,10,8,10,10,0.6000,0.6617,0.8211,0.7398,0.6504,94
7,2,10,8,15,5,0.6000,0.6851,0.9054,0.7930,0.6358,114
7,2,10,8,15,10,0.6000,0.7860,0.9124,0.8479,0.6092,159
7,3,10,4,5,5,0.6000,0.6027,0.8286,0.7134,0.6061,80
7,3,10,4,5,10,0.6000,0.6250,0.8796,0.7498,0.6391,80
7,3,10,4,10,5,0.6000,0.5928,0.8749,0.7310,0.6144,89
7,3,10,4,10,10,0.6000,0.6655,0.9063,0.7835,0.6099,97
7,3,10,4,15,5,0.6000,0.6952,0.9687,0.8292,0.6428,121
7,3,10,4,15,10,0.6000,0.7928,0.9881,0.8885,0.6142,177
7,3,10,6,7,5,0.6000,0.5374,0.7550,0.6440,0.6060,80
7,3,10,8,5,5,0.6000,0.5249,0.7596,0.6399,0.6319,80
7,3,10,8,5,10,0.6000,0.5683,0.8453,0.7040,0.6511,80
7,3,10,8,10,5,0.6000,0.5673,0.7907,0.6768,0.6416,91
7,3,10,8,10,10,0.6000,0.6202,0.8297,0.7229,0.6606,106
7,3,10,8,15,5,0.6000,0.6335,0.9162,0.7720,0.6273,113
7,3,10,8,15,10,0.6000,0.7451,0.9118,0.8268,0.5903,195
7,5,10,4,5,5,0.6000,0.5364,0.8585,0.6942,0.6614,80
7,5,10,4,5,10,0.6000,0.5820,0.8979,0.7368,0.6207,80
7,5,10,4,10,5,0.6000,0.5487,0.8860,0.7140,0.6099,104
7,5,10,4,10,10,0.6000,0.6232,0.9008,0.7592,0.5870,143
7,5,10,4,15,5,0.6000,0.6598,0.9616,0.8077,0.5915,171
7,5,10,4,15,10,0.6000,0.7384,0.9894,0.8613,0.6068,252
7,5,10,8,5,5,0.6000,0.5003,0.7258,0.6108,0.6467,80
7,5,10,8,5,10,0.6000,0.5222,0.8335,0.6747,0.6653,80
7,5,10,8,10,5,0.6000,0.5001,0.7659,0.6303,0.6238,97
7,5,10,8,10,10,0.6000,0.5933,0.8158,0.7023,0.6132,155
7,5,10,8,15,5,0.6000,0.5991,0.9082,0.7505,0.6301,177
7,5,10,8,15,10,0.6000,0.7341,0.8953,0.8131,0.5936,252
7,10,10,4,5,5,0.6527,0.6620,0.8786,0.7681,0.6189,80
7,10,10,4,5,10,0.6000,0.6669,0.9438,0.8026,0.5974,89
7,10,10,4,10,5,0.6185,0.6511,0.9121,0.7790,0.6055,150
7,10,10,4,10,10,0.6000,0.7246,0.9399,0.8301,0.5904,192
7,10,10,4,15,5,0.6000,0.7639,0.9639,0.8619,0.5779,214
7,10,10,4,15,10,0.6000,0.8613,0.9731,0.9161,0.5683,313
7,10,10,6,5,5,0.7240,0.6240,0.8325,0.7262,0.6904,80
7,10,10,6,5,10,0.6000,0.6404,0.8678,0.7518,0.5892,93
7,10,10,6,10,5,0.7055,0.6343,0.8590,0.7444,0.6654,142
7,10,10,6,10,10,0.6000,0.7009,0.8922,0.7947,0.5629,196
7,10,10,6,15,5,0.6000,0.7092,0.9558,0.8300,0.5977,214
7,10,10,6,15,10,0.6000,0.8178,0.9588,0.8869,0.5420,325
7,10,15,4,5,5,0.6000,0.7824,0.9019,0.8410,0.5795,80
7,10,15,4,5,10,0.6000,0.7719,0.9163,0.8427,0.5815,80
7,10,15,4,10,5,0.6000,0.8007,0.8553,0.8275,0.5569,136
7,10,15,4,10,10,0.6000,0.8562,0.8816,0.8687,0.5473,172
7,10,15,4,15,5,0.6000,0.8512,0.9217,0.8857,0.5332,226
7,10,15,4,15,10,0.6000,0.9585,0.9143,0.9368,0.5348,313
7,10,15,6,5,5,0.6000,0.7371,0.8583,0.7965,0.6124,80
7,10,15,6,5,10,0.6000,0.7823,0.8946,0.8373,0.5783,80
7,10,15,6,10,5,0.6000,0.7915,0.8569,0.8235,0.5777,143
7,10,15,6,10,10,0.6000,0.8262,0.8411,0.8335,0.5602,191
7,10,15,6,15,5,0.6000,0.8396,0.8751,0.8570,0.5490,203
7,10,15,6,15,10,0.6000,0.9496,0.9198,0.9350,0.5639,309
7,10,20,4,5,5,0.6000,0.9641,1.0276,0.9952,0.5523,80
7,10,20,4,5,10,0.6000,0.9672,1.0056,0.9860,0.5370,80
7,10,20,4,10,5,0.6000,1.0148,0.9911,1.0031,0.5387,132
7,10,20,4,10,10,0.6000,1.0472,1.0001,1.0241,0.5216,172
7,10,20,4,15,5,0.6000,1.0752,0.9569,1.0173,0.5446,196
7,10,20,4,15,10,0.6000,1.1727,0.9596,1.0682,0.5246,291
7,10,20,6,5,5,0.6000,0.9570,0.9757,0.9661,0.5502,80
7,10,20,6,5,10,0.6000,0.9671,0.9961,0.9813,0.5232,80
7,10,20,6,10,5,0.6000,0.9790,0.9140,0.9472,0.5504,119
7,10,20,6,10,10,0.6000,1.0293,0.9371,0.9841,0.5399,169
7,10,20,6,15,5,0.6000,1.0517,0.9440,0.9989,0.5269,216
7,10,20,6,15,10,0.6000,1.1525,0.9436,1.0502,0.5004,288
7,20,10,4,5,5,0.6000,1.0520,1.0078,1.0303,0.5740,80
7,20,10,4,5,10,0.6000,1.0448,1.0252,1.0352,0.5880,113
7,20,10,4,10,5,0.6000,1.0414,1.0209,1.0313,0.5986,180
7,20,10,4,10,10,0.6000,1.1389,1.0211,1.0811,0.5495,253
7,20,10,4,15,5,0.6000,1.1208,1.1011,1.1111,0.5844,297
7,20,10,4,15,10,0.6000,1.2263,1.0434,1.1367,0.5708,409
7,20,10,6,5,5,0.6000,1.0500,0.9858,1.0186,0.5617,80
7,20,10,6,5,10,0.6000,1.0082,1.0173,1.0127,0.5652,113
7,20,10,6,10,5,0.6000,1.0435,1.0071,1.0257,0.6022,174
7,20,10,6,10,10,0.6000,1.0878,1.0019,1.0457,0.5793,247
7,20,10,6,15,5,0.6000,1.1238,1.0218,1.0738,0.5599,296
7,20,10,6,15,10,0.6000,1.2116,1.0457,1.1303,0.5656,413
7,20,15,4,5,5,0.6000,1.1685,1.0270,1.0992,0.5767,80
7,20,15,4,5,10,0.6000,1.1743,1.0460,1.1114,0.5832,80
7,20,15,4,10,5,0.6000,1.1858,0.9963,1.0929,0.5409,148
7,20,15,4,10,10,0.6000,1.2767,1.0137,1.1478,0.5395,221
7,20,15,4,15,5,0.6000,1.2589,1.0063,1.1351,0.5551,258
7,20,15,4,15,10,0.6000,1.3778,1.0040,1.1946,0.5310,389
7,20,15,6,5,5,0.6000,1.1412,1.0224,1.0830,0.5896,80
7,20,15,6,5,10,0.6000,1.1610,1.0416,1.1025,0.5457,107
7,20,15,6,10,5,0.6000,1.1651,0.9676,1.0683,0.5623,167
7,20,15,6,10,10,0.6000,1.2600,0.9741,1.1199,0.5445,236
7,20,15,6,15,5,0.6000,1.2400,0.9919,1.1184,0.5701,262
7,20,15,6,15,10,0.6000,1.4017,0.9772,1.1937,0.5454,381
7,20,20,4,5,5,0.6000,1.3626,1.1156,1.2416,0.5322,80
7,20,20,4,5,10,0.6000,1.3525,1.1661,1.2612,0.5558,80
7,20,20,4,10,5,0.6000,1.3845,1.0974,1.2438,0.5540,153
7,20,20,4,10,10,0.6000,1.4482,1.1000,1.2776,0.5476,200
7,20,20,4,15,5,0.6000,1.4611,1.0835,1.2760,0.5388,260
7,20,20,4,15,10,0.6000,1.5984,1.0672,1.3381,0.5123,373
7,20,20,6,5,5,0.6000,1.3657,1.0768,1.2241,0.5820,80
7,20,20,6,5,10,0.6000,1.3597,1.0981,1.2315,0.5723,93
7,20,20,6,10,5,0.6000,1.3946,1.0744,1.2377,0.5459,157
7,20,20,6,10,10,0.6000,1.4559,1.0658,1.2647,0.5419,219
7,20,20,6,15,5,0.6000,1.4430,1.0402,1.2456,0.5671,255
7,20,20,6,15,10,0.6000,1.5943,1.0234,1.3146,0.5643,368
8,2,10,8,6,3,0.6000,0.5661,0.5965,0.5805,0.6355,80
8,3,10,8,6,3,0.6000,0.5315,0.5913,0.5599,0.6592,80
8,5,10,8,6,3,0.6000,0.5245,0.5874,0.5543,0.6649,80
8,10,10,8,6,3,0.7533,0.6572,0.6738,0.6651,0.6960,80
8,20,10,8,6,3,0.6000,1.0620,0.8691,0.9704,0.5617,80
9,2,10,8,6,3,0.6000,0.6128,0.8142,0.7054,0.6270,80
9,3,10,8,6,3,0.6000,0.5778,0.8096,0.6844,0.6160,80
9,5,10,8,6,3,0.6000,0.5548,0.8303,0.6815,0.6294,80
9,10,10,4,5,5,0.6000,0.6944,0.9597,0.8164,0.5558,80
9,10,10,4,5,10,0.6000,0.7120,0.9957,0.8425,0.5770,80
9,10,10,4,10,5,0.6000,0.7151,0.9449,0.8208,0.5666,119
9,10,10,4,10,10,0.6000,0.7912,0.9890,0.8822,0.5492,183
9,10,10,4,15,5,0.6000,0.7737,1.0668,0.9085,0.5618,211
9,10,10,4,15,10,0.6000,0.8865,1.0365,0.9555,0.5572,292
9,10,10,6,5,5,0.6104,0.6696,0.9162,0.7830,0.5785,80
9,10,10,6,5,10,0.6000,0.7143,0.9141,0.8062,0.5885,80
9,10,10,6,10,5,0.6000,0.7129,0.9078,0.8026,0.5968,119
9,10,10,6,10,10,0.6000,0.7700,0.9248,0.8412,0.5611,161
9,10,10,6,15,5,0.6000,0.7519,1.0064,0.8690,0.5476,215
9,10,10,6,15,10,0.6000,0.8940,0.9770,0.9321,0.5156,261
9,10,15,4,5,5,0.6000,0.8268,0.9315,0.8749,0.5684,80
9,10,15,4,5,10,0.6000,0.8141,0.9816,0.8911,0.5504,80
9,10,15,4,10,5,0.6000,0.8361,0.9198,0.8746,0.5419,99
9,10,15,4,10,10,0.6000,0.8834,0.9640,0.9205,0.5327,169
9,10,15,4,15,5,0.6000,0.8933,0.9657,0.9266,0.5424,170
9,10,15,4,15,10,0.6000,1.0234,0.9606,0.9945,0.5237,281
9,10,15,6,5,5,0.6000,0.8161,0.9306,0.8688,0.5653,80
9,10,15,6,5,10,0.6000,0.8057,0.9653,0.8791,0.5756,80
9,10,15,6,10,5,0.6000,0.8330,0.8835,0.8562,0.5396,114
9,10,15,6,10,10,0.6000,0.8887,0.9091,0.8981,0.5483,166
9,10,15,6,15,5,0.6000,0.8822,0.9176,0.8985,0.5428,204
9,10,15,6,15,10,0.6000,1.0049,0.9339,0.9723,0.5281,262
9,10,20,4,5,5,0.6000,1.0235,1.0505,1.0359,0.5473,80
9,10,20,4,5,10,0.6000,1.0321,1.0660,1.0477,0.5107,80
9,10,20,4,10,5,0.6000,1.0371,1.0217,1.0300,0.5422,98
9,10,20,4,10,10,0.6000,1.1284,1.0251,1.0809,0.5124,150
9,10,20,4,15,5,0.6000,1.1043,0.9931,1.0532,0.5153,195
9,10,20,4,15,10,0.6000,1.2467,1.0252,1.1448,0.4834,267
9,10,20,6,5,5,0.6000,0.9974,1.0409,1.0175,0.5002,80
9,10,20,6,5,10,0.6000,1.0108,1.0449,1.0265,0.5077,80
9,10,20,6,10,5,0.6000,1.0146,1.0066,1.0109,0.5475,114
9,10,20,6,10,10,0.6000,1.0961,1.0126,1.0577,0.5088,162
9,10,20,6,15,5,0.6000,1.0804,0.9915,1.0395,0.5444,189
9,10,20,6,15,10,0.6000,1.2350,0.9925,1.1234,0.5113,257
9,20,10,4,10,10,0.6000,1.1583,1.0574,1.1119,0.5641,198
